station_id,timestamp_hour,sessions_count,energy_kwh_total,avg_energy_kwh,avg_connection_duration_hours,occupied_minutes,charging_minutes,revenue_total,latitude,longitude,available_charger_minutes,utilization_rate,occupancy_density,queue_length_proxy,revenue_per_session,energy_cost_per_kwh,estimated_energy_cost,gross_margin,date,hour,day_of_week,day_name,month,is_weekend,is_peak_hour,time_block,station_hour_index,utilization_lag_1h,energy_lag_1h,utilization_lag_2h,energy_lag_2h,utilization_lag_24h,energy_lag_24h,utilization_lag_168h,energy_lag_168h,utilization_rolling_24h,sessions_rolling_24h,predicted_utilization,recommended_tariff_per_kwh,baseline_tariff_per_kwh,tariff_change_pct,tariff_reason,baseline_revenue,demand_adjustment_factor,adjusted_energy_kwh,dynamic_revenue,revenue_gain,adjusted_utilization_rate,peak_congestion_reduction_proxy,baseline_waiting_time,adjusted_waiting_time,waiting_time_reduction_proxy
ST-001,2024-04-06 11:00:00,1,8.17369391905862,8.17369391905862,2.637127734085,60.0,60.0,2.9835416856091026,34.03849337819151,-118.17245335586337,240,0.25,0.25,0.0,2.9835416856091026,0.14,1.1443171486682069,1.8392245369408957,2024-04-06,11,5,Saturday,4,1,0,midday,ST-001_2024-04-06 11:00:00,0.25,12.813015819672632,0.25,18.46919840931486,0.25,8.436765044827267,0.20724768574972222,5.5098246117746426,0.2916666666666667,1.1666666666666667,0.24937135114650258,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,2.8607928716705167,1.0642857142857143,8.699145670998103,1.7398291341996206,-1.120963737470896,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-06 12:00:00,1,8.749599957526105,8.749599957526105,1.0695333039608335,60.0,60.0,3.112715560582471,34.117684449472385,-118.09211978012382,240,0.25,0.25,0.0,3.112715560582471,0.14,1.2249439940536548,1.887771566528816,2024-04-06,12,5,Saturday,4,1,0,midday,ST-001_2024-04-06 12:00:00,0.25,8.17369391905862,0.25,12.813015819672632,0.25,37.87703463635358,0.25,11.726047577054311,0.2916666666666667,1.1666666666666667,0.2502495979531665,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,3.0623599851341363,1.0642857142857143,9.312074240509926,1.8624148481019853,-1.199945137032151,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-06 13:00:00,2,12.012686839264457,6.006343419632229,0.8069161131704167,89.2183179357,89.2183179357,4.264777430896871,34.16906790412335,-118.02499908409351,240,0.37174299139875,0.37174299139875,0.0,2.1323887154484353,0.14,1.6817761574970242,2.583001273399846,2024-04-06,13,5,Saturday,4,1,0,midday,ST-001_2024-04-06 13:00:00,0.25,8.749599957526105,0.25,8.17369391905862,0.19716327478069445,4.3224729782035975,0.25,27.28710274512169,0.2887108590156134,1.1666666666666667,0.4430080464484307,0.4633,0.35,0.32371428571428584,optimized_balanced_pricing,4.204440393742559,0.9514428571428571,11.429385088312173,5.29523411141503,1.0907937176724705,0.35369221385925925,0.018050777539490748,0.0,0.0,0.0
ST-001,2024-04-06 17:00:00,1,44.533897466238045,44.533897466238045,5.683301250507778,60.0,60.0,15.565262235204878,34.3070377558299,-118.23138016425085,240,0.25,0.25,0.0,15.565262235204878,0.14,6.2347456452733265,9.330516589931552,2024-04-06,17,5,Saturday,4,1,1,evening,ST-001_2024-04-06 17:00:00,0.37174299139875,12.012686839264457,0.25,8.749599957526105,0.25,4.053635015343166,0.25,24.938401709091867,0.28302546366923614,1.1666666666666667,0.2506813588239666,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,15.586864113183315,1.0642857142857143,47.39679087478192,9.479358174956385,-6.1075059382269306,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-06 18:00:00,2,50.011745782685495,25.005872891342747,4.152590391255972,120.0,120.0,17.589527010265744,34.109363157080594,-118.14213634142234,240,0.5,0.5,0.0,8.794763505132872,0.14,7.00164440957597,10.587882600689774,2024-04-06,18,5,Saturday,4,1,1,evening,ST-001_2024-04-06 18:00:00,0.25,44.533897466238045,0.37174299139875,12.012686839264457,0.25,5.371241790109311,0.25,33.78178383256794,0.27931001859852717,1.1666666666666667,0.5007386519672954,0.5847,0.35,0.6705714285714286,optimized_balanced_pricing,17.50411102393992,0.8994142857142857,44.98127861045852,26.300553603535096,8.796442579595176,0.44970714285714286,0.05029285714285714,0.0,0.0,0.0
ST-001,2024-04-07 02:00:00,1,7.673348597159191,7.673348597159191,0.9725548401658334,58.353290409950006,58.353290409950006,2.7899010783821847,34.01562264913119,-118.17950605283949,240,0.24313871004145834,0.24313871004145834,0.0,2.7899010783821847,0.14,1.074268803602287,1.7156322747798978,2024-04-07,2,6,Sunday,4,1,0,overnight,ST-001_2024-04-07 02:00:00,0.5,50.011745782685495,0.25,44.533897466238045,0.25,14.340155719496934,0.25,21.790789271866533,0.2742475551114265,1.125,0.24827457229671987,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,2.685672009005717,1.0642857142857143,8.166635292690854,1.633327058538171,-1.052344950467546,0.25876905568698066,0.0,0.0,0.0,0.0
ST-001,2024-04-07 03:00:00,1,9.530755328204684,9.530755328204684,2.920041188226944,60.0,60.0,3.5526019423013078,34.22805098589915,-118.01734569539278,240,0.25,0.25,0.0,3.5526019423013078,0.14,1.3343057459486558,2.218296196352652,2024-04-07,3,6,Sunday,4,1,0,overnight,ST-001_2024-04-07 03:00:00,0.24313871004145834,7.673348597159191,0.5,50.011745782685495,0.5,70.30296303526276,0.25,15.683061945388394,0.27177912392989295,1.125,0.25055760318449827,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,3.3357643648716393,1.0642857142857143,10.1434467421607,2.02868934843214,-1.3070750164394993,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-07 05:00:00,1,34.13344736589787,34.13344736589787,5.986615595492777,60.0,60.0,12.126514096867206,34.08010676336931,-118.06978660041415,240,0.25,0.25,0.0,12.126514096867206,0.14,4.778682631225703,7.347831465641503,2024-04-07,5,6,Sunday,4,1,0,overnight,ST-001_2024-04-07 05:00:00,0.25,9.530755328204684,0.24313871004145834,7.673348597159191,0.25,24.412527017425045,0.25,28.11404395368579,0.3061875686244734,1.25,0.2502495979531665,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,11.946706578064255,1.0642857142857143,36.32774041084845,7.2655480821696905,-4.6811584958945645,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-07 09:00:00,1,6.582369527705485,6.582369527705485,2.36897741986,60.0,60.0,2.3133724573494154,34.190417514479115,-118.24663646899141,240,0.25,0.25,0.0,2.3133724573494154,0.14,0.921531733878768,1.3918407234706476,2024-04-07,9,6,Sunday,4,1,1,morning,ST-001_2024-04-07 09:00:00,0.25,34.13344736589787,0.25,9.530755328204684,0.25,29.86107694881135,0.25,58.97053059422664,0.3003047221471528,1.2083333333333333,0.24688620167466854,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,2.3038293346969194,1.0642857142857143,7.005521854486552,1.4011043708973103,-0.9027249637996091,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-07 16:00:00,1,8.47823262538517,8.47823262538517,1.07658814973,60.0,60.0,2.906226019282429,34.12153523052124,-118.2134776341262,240,0.25,0.25,0.0,2.906226019282429,0.14,1.1869525675539239,1.7192734517285053,2024-04-07,16,6,Sunday,4,1,0,midday,ST-001_2024-04-07 16:00:00,0.25,6.582369527705485,0.25,34.13344736589787,0.75,28.829610681474342,0.25,9.793004473771138,0.26785506216774885,1.0833333333333333,0.2505182048300473,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,2.967381418884809,1.0642857142857143,9.023261865588502,1.8046523731177004,-1.1627290457671087,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-08 01:00:00,1,13.439577887640073,13.439577887640073,2.3793294007299997,60.0,60.0,5.150048798978334,34.03144662534978,-118.19419085463491,240,0.25,0.25,0.0,5.150048798978334,0.14,1.8815409042696105,3.2685078947087236,2024-04-08,1,0,Monday,4,0,0,overnight,ST-001_2024-04-08 01:00:00,0.25,8.47823262538517,0.25,6.582369527705485,0.25,15.958292337979323,0.25,52.318060175367464,0.2912611465060417,1.1666666666666667,0.25003712473553813,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,4.703852260674025,1.0642857142857143,14.303550751845506,2.8607101503691013,-1.8431421103049237,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-08 03:00:00,1,17.679175208110447,17.679175208110447,3.221905124975,60.0,60.0,6.437844029484826,34.10897789765234,-118.15195716160972,240,0.25,0.25,0.0,6.437844029484826,0.14,2.475084529135463,3.9627595003493634,2024-04-08,3,0,Monday,4,0,0,overnight,ST-001_2024-04-08 03:00:00,0.25,13.439577887640073,0.25,8.47823262538517,0.25,13.376469836268058,0.25,28.683557078202202,0.33788022196375,1.375,0.2500360422006034,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,6.187711322838656,1.0642857142857143,18.81569361434612,3.763138722869224,-2.4245725999694323,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-08 04:00:00,1,14.434950045607648,14.434950045607648,1.8619401728588887,60.0,60.0,5.016338426788933,34.126494668844074,-118.17107242972139,240,0.25,0.25,0.0,5.016338426788933,0.14,2.0208930063850707,2.9954454204038625,2024-04-08,4,0,Monday,4,0,0,overnight,ST-001_2024-04-08 04:00:00,0.25,17.679175208110447,0.25,13.439577887640073,0.25,9.111645526003002,0.5,35.079190856782816,0.3160395537480295,1.2916666666666667,0.2501628497401546,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,5.052232515962676,1.0642857142857143,15.362911119968139,3.072582223993628,-1.9796502919690484,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-08 09:00:00,2,56.97984064711484,28.48992032355742,4.436040797006806,120.0,120.0,19.91228333517034,34.16757268553016,-118.18069924008816,240,0.5,0.5,0.0,9.95614166758517,0.14,7.977177690596078,11.93510564457426,2024-04-08,9,0,Monday,4,0,1,morning,ST-001_2024-04-08 09:00:00,0.25,14.434950045607648,0.25,17.679175208110447,0.25,7.293436709758109,0.25,21.664158620222608,0.26698224610521704,1.125,0.5007323345550792,0.5847,0.35,0.6705714285714286,optimized_balanced_pricing,19.942944226490194,0.8994142857142857,51.24848267573862,29.964987820504373,10.022043594014178,0.44970714285714286,0.05029285714285714,0.0,0.0,0.0
ST-001,2024-04-08 15:00:00,3,35.754562338822794,11.918187446274265,1.6832366383136115,180.0,180.0,12.173156953096282,34.12779414915063,-118.05873164210709,240,0.75,0.75,0.5000000000000004,4.057718984365427,0.14,5.0056387274351914,7.16751822566109,2024-04-08,15,0,Monday,4,0,0,midday,ST-001_2024-04-08 15:00:00,0.5,56.97984064711484,0.25,14.434950045607648,0.5,43.91228456138976,0.25,14.937775130266267,0.27024501476804685,1.1666666666666667,0.7154845796037056,0.6,0.35,0.7142857142857144,optimized_balanced_pricing,12.514096818587976,0.8928571428571428,31.92371637394892,19.154229824369352,6.640133005781376,0.6696428571428571,0.0803571428571429,2.500000000000002,2.232142857142859,0.26785714285714324
ST-001,2024-04-09 02:00:00,2,9.732625339762787,4.866312669881394,1.1735062045952778,114.53590250866667,114.53590250866667,3.548309030528716,34.30542179340054,-118.17110808281151,240,0.47723292711944443,0.47723292711944443,0.0,1.774154515264358,0.14,1.3625675475667904,2.1857414829619257,2024-04-09,2,1,Tuesday,4,0,0,overnight,ST-001_2024-04-09 02:00:00,0.75,35.754562338822794,0.5,56.97984064711484,0.25,34.304756778622455,0.25,10.724213561410666,0.3127151306725174,1.2916666666666667,0.40750592134631464,0.3715,0.35,0.06142857142857139,optimized_balanced_pricing,3.406418868916975,0.9907857142857143,9.642946149132115,3.5823544944025807,0.17593562548560548,0.47283556657670095,0.004397360542743478,0.0,0.0,0.0
ST-001,2024-04-09 04:00:00,1,16.589229426379188,16.589229426379188,2.215459446442778,60.0,60.0,5.85599881573065,34.01351844429665,-118.18528146950736,240,0.25,0.25,0.0,5.85599881573065,0.14,2.3224921196930866,3.533506696037563,2024-04-09,4,1,Tuesday,4,0,0,overnight,ST-001_2024-04-09 04:00:00,0.47723292711944443,9.732625339762787,0.75,35.754562338822794,0.25,42.987258938562306,0.25,63.63398311237148,0.25675147607788346,1.0869565217391304,0.25018273457998863,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,5.806230299232715,1.0642857142857143,17.655679889503563,3.5311359779007128,-2.2750943213320025,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-09 15:00:00,1,11.363530588320602,11.363530588320602,2.9639566920169442,60.0,60.0,3.8242122338999622,34.029273078302374,-118.1159923733592,240,0.25,0.25,0.0,3.8242122338999622,0.14,1.5908942823648844,2.233317951535078,2024-04-09,15,1,Tuesday,4,0,0,midday,ST-001_2024-04-09 15:00:00,0.25,16.589229426379188,0.47723292711944443,9.732625339762787,0.25,10.199720691547576,0.5,41.07805996144977,0.2998459221802749,1.25,0.2501628497401546,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,3.9772357059122103,1.0642857142857143,12.094043268998355,2.418808653799671,-1.5584270521125392,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-09 20:00:00,3,119.00929123150951,39.669763743836505,5.687432006766574,180.0,180.0,41.65709577679777,34.201561041070875,-118.08982581529752,240,0.75,0.75,0.5000000000000004,13.885698592265923,0.14,16.661300772411334,24.995795004386434,2024-04-09,20,1,Tuesday,4,0,1,evening,ST-001_2024-04-09 20:00:00,0.25,11.363530588320602,0.25,16.589229426379188,0.25,6.956845612048004,0.5,28.07061741107853,0.2891030394454832,1.2083333333333333,0.7523496490611045,0.6,0.35,0.7142857142857144,optimized_balanced_pricing,41.65325193102832,0.8928571428571428,106.2582957424192,63.754977445451516,22.101725514423194,0.6696428571428571,0.0803571428571429,2.500000000000002,2.232142857142859,0.26785714285714324
ST-001,2024-04-09 21:00:00,1,30.736459517376087,30.736459517376087,4.799307161432778,60.0,60.0,10.88496048085595,34.10179740883937,-117.96652030818346,240,0.25,0.25,0.0,10.88496048085595,0.14,4.303104332432652,6.581856148423298,2024-04-09,21,1,Tuesday,4,0,1,evening,ST-001_2024-04-09 21:00:00,0.75,119.00929123150951,0.25,11.363530588320602,0.25,14.836678581914084,0.25,2.742846591838104,0.30408804823229457,1.25,0.24998775492021427,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,10.75776083108163,1.0642857142857143,32.71237477206455,6.54247495441291,-4.21528587666872,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-10 05:00:00,1,4.083927131442887,4.083927131442887,1.500289774123889,60.0,60.0,1.3925197610292965,34.185502772250146,-118.09119985379226,240,0.25,0.25,0.0,1.3925197610292965,0.14,0.5717497984020042,0.8207699626272923,2024-04-10,5,2,Wednesday,4,0,0,overnight,ST-001_2024-04-10 05:00:00,0.25,30.736459517376087,0.75,119.00929123150951,0.25,20.082470059961224,0.25,10.19658144476907,0.2653950753826707,1.125,0.19168158998295576,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,1.4293744960050103,1.0642857142857143,4.346465304178501,0.8692930608357003,-0.56008143516931,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-10 13:00:00,1,1.3981517531310075,1.3981517531310075,0.25,15.0,15.0,0.4721099561724753,34.15120528041946,-118.10440144751023,240,0.0625,0.0625,0.0,0.4721099561724753,0.14,0.19574124543834107,0.27636871073413427,2024-04-10,13,2,Wednesday,4,0,0,midday,ST-001_2024-04-10 13:00:00,0.25,4.083927131442887,0.25,30.736459517376087,0.25,14.348083460424133,0.25,24.05688195385609,0.2773418595147888,1.125,0.09601835316003585,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,0.4893531135958526,1.0642857142857143,1.488032937260858,0.2976065874521716,-0.19174652614368098,0.06651785714285714,0.0,0.0,0.0,0.0
ST-001,2024-04-10 14:00:00,2,56.9902111417252,28.4951055708626,3.455490414941389,120.0,120.0,20.696721600789367,34.16554255454297,-118.10860563029887,240,0.5,0.5,0.0,10.348360800394683,0.14,7.978629559841528,12.718092040947838,2024-04-10,14,2,Wednesday,4,0,0,midday,ST-001_2024-04-10 14:00:00,0.0625,1.3981517531310075,0.25,4.083927131442887,0.25,18.46919840931486,0.25,51.107411220499486,0.2759853576169647,1.125,0.4971260645420091,0.5779,0.35,0.6511428571428572,optimized_balanced_pricing,19.946573899603816,0.9023285714285714,51.42389580492555,29.717869385666475,9.771295486062659,0.4511642857142857,0.048835714285714316,0.0,0.0,0.0
ST-001,2024-04-10 15:00:00,1,8.842943563703045,8.842943563703045,2.3260902764827778,60.0,60.0,3.174840798587968,34.13192485220415,-118.17356957933248,240,0.25,0.25,0.0,3.174840798587968,0.14,1.2380120989184265,1.9368286996695414,2024-04-10,15,2,Wednesday,4,0,0,midday,ST-001_2024-04-10 15:00:00,0.5,56.9902111417252,0.0625,1.3981517531310075,0.25,12.813015819672632,0.25,15.338176934991122,0.27729764414427954,1.125,0.2502694891880236,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,3.095030247296066,1.0642857142857143,9.411418507083955,1.882283701416791,-1.2127465458792748,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-10 17:00:00,1,23.155422424658884,23.155422424658884,3.442869647626944,60.0,60.0,8.022698952017663,34.163958718151115,-118.20463825291361,240,0.25,0.25,0.0,8.022698952017663,0.14,3.241759139452244,4.7809398125654194,2024-04-10,17,2,Wednesday,4,0,1,evening,ST-001_2024-04-10 17:00:00,0.25,8.842943563703045,0.5,56.9902111417252,0.25,8.17369391905862,0.25,20.154028396284346,0.2941634213717998,1.2083333333333333,0.25051589622474646,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,8.104397848630608,1.0642857142857143,24.643985294815526,4.928797058963106,-3.1756007896675023,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-10 18:00:00,2,65.72681103918201,32.863405519591005,4.814882803115,120.0,120.0,23.945937970634088,34.17558728177487,-118.14122942197687,240,0.5,0.5,0.0,11.972968985317044,0.14,9.201753545485483,14.744184425148605,2024-04-10,18,2,Wednesday,4,0,1,evening,ST-001_2024-04-10 18:00:00,0.25,23.155422424658884,0.25,8.842943563703045,0.25,8.749599957526105,0.5,78.38063294425328,0.2760327745210909,1.1666666666666667,0.5009155495362801,0.585,0.35,0.6714285714285715,optimized_balanced_pricing,23.004383863713702,0.8992857142857142,59.10718221309296,34.57770159465938,11.573317730945679,0.4496428571428571,0.05035714285714288,0.0,0.0,0.0
ST-001,2024-04-10 19:00:00,1,25.102071877699093,25.102071877699093,4.234715488238889,60.0,60.0,9.304726917769688,34.10206219852901,-118.14672144487766,240,0.25,0.25,0.0,9.304726917769688,0.14,3.5142900628778735,5.790436854891815,2024-04-10,19,2,Wednesday,4,0,1,evening,ST-001_2024-04-10 19:00:00,0.5,65.72681103918201,0.25,23.155422424658884,0.37174299139875,12.012686839264457,0.25,18.309197147769332,0.259151797043478,1.0833333333333333,0.25068247983898884,0.2,0.35,-0.4285714285714285,optimized_offpeak_growth,8.785725157194682,1.0642857142857143,26.71577649840832,5.343155299681665,-3.442569857513017,0.26607142857142857,0.0,0.0,0.0,0.0
ST-001,2024-04-10 22:00:00,2,38.67447992775258,19.33723996387629,2.8457845539754167,120.0,120.0,13.434143902676631,34.09748846395059,-118.09741545187805,240,0.5,0.5,0.0,6.7170719513383155,0.14,5.4144271898853615,8.019716712791269,2024-04-10,22,2,Wednesday,4,0,0,late,ST-001_2024-04-10 22:00:00,0.25,25.102071877699093,0.5,65.72681103918201,0.25,44.533897466238045,0.25,8.511707745948751,0.2511173832098206,1.0416666666666667,0.4918758231639533,0.5679,0.35,0.6225714285714286,optimized_balanced_pricing,13.536067974713403,0.9066142857142857,35.062835995070884,19.912184561600753,6.376116586887351,0.45330714285714285,0.04669285714285715,0.0,0.0,0.0
